"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT11"
"USC00049152","34.0697","-118.4427","131.1","2018-06-30",,,,,"0.00","0.0","0.0",,"73","64","70",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-01",,,,,"0.00","0.0","0.0",,"73","64","70",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-02",,,,,"0.00","0.0","0.0",,"72","63","69",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-03",,,,,"0.00","0.0","0.0",,"72","63","71",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-04",,,,,"0.00","0.0","0.0",,"74","63","71",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-05",,,,,"0.00","0.0","0.0",,"86","60","85",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-06",,,,,"0.00","0.0","0.0",,"106","70","103",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-07",,,,,"0.00","0.0","0.0",,"111","77","87",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-08",,,,,"0.00","0.0","0.0",,"90","78","86",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-09",,,,,"0.00","0.0","0.0",,"92","73","87",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-10",,,,,"0.00","0.0","0.0",,"87","72","79",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-11",,,,,"0.00","0.0","0.0",,"83","69","79",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-12",,,,,"0.00","0.0","0.0",,"81","68","76",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-13",,,,,"0.00","0.0","0.0",,"77","66","74",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-14",,,,,"0.00","0.0","0.0",,"79","65","75",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-15",,,,,"0.00","0.0","0.0",,"80","67","75",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-16",,,,,"0.00","0.0","0.0",,"78","67","75",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-17",,,,,"0.00","0.0","0.0",,"76","66","72",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-18",,,,,"0.18","0.0","0.0",,"78","66","72",,,,,,,,,"    1",,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-19",,,,,"0.00","0.0","0.0",,"80","68","70",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-20",,,,,"0.00","0.0","0.0",,"75","65","72",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-21",,,,,"0.00","0.0","0.0",,"77","66","72",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-22",,,,,"0.00","0.0","0.0",,"80","65","77",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-23",,,,,"0.00","0.0","0.0",,"86","69","79",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-24",,,,,"0.00","0.0","0.0",,"86","69","82",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-25",,,,,"0.00","0.0","0.0",,"82","69","75",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-26",,,,,"0.00","0.0","0.0",,"79","67","74",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-27",,,,,"0.00","0.0","0.0",,"81","67","77",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-28",,,,,"0.00","0.0","0.0",,"78","66","73",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-29",,,,,"0.00","0.0","0.0",,"85","67","80",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-30",,,,,"0.00","0.0","0.0",,"81","68","78",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-07-31",,,,,"0.00","0.0","0.0",,"82","66","77",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-01",,,,,"0.00","0.0","0.0",,"84","69","79",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-02",,,,,"0.00","0.0","0.0",,"82","69","77",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-03",,,,,"0.00","0.0","0.0",,"84","68","80",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-04",,,,,"0.00","0.0","0.0",,"83","64","78",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-05",,,,,"0.00","0.0","0.0",,"80","66","78",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-06",,,,,"0.00","0.0","0.0",,"86","66","82",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-07",,,,,"0.00","0.0","0.0",,"89","69","84",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-08",,,,,"0.00","0.0","0.0",,"93","69","85",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-09",,,,,"0.00","0.0","0.0",,"92","67","81",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-10",,,,,"0.00","0.0","0.0",,"88","71","81",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-11",,,,,"0.00","0.0","0.0",,"84","70","79",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-12",,,,,"0.00","0.0","0.0",,"82","68","76",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-13",,,,,"0.00","0.0","0.0",,"80","65","75",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-14",,,,,"0.00","0.0","0.0",,"77","65","76",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-15",,,,,"0.00","0.0","0.0",,"78","66","74",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-16",,,,,"0.00","0.0","0.0",,"81","68","76",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-17",,,,,"0.00","0.0","0.0",,"80","71","74",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-18",,,,,"0.00","0.0","0.0",,"79","68","76",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-19",,,,,"0.00","0.0","0.0",,"80","69","76",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-20",,,,,"0.00","0.0","0.0",,"80","68","76",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-21",,,,,"0.00","0.0","0.0",,"80","70","75",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-22",,,,,"0.00","0.0","0.0",,"79","68","75",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-23",,,,,"0.00","0.0","0.0",,"78","65","75",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-24",,,,,"0.00","0.0","0.0",,"78","63","73",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-25",,,,,"0.00","0.0","0.0",,"75","63","72",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-26",,,,,"0.00","0.0","0.0",,"76","65","72",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-27",,,,,"0.00","0.0","0.0",,"75","65","71",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-28",,,,,"0.00","0.0","0.0",,"76","62","73",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-29",,,,,"0.00","0.0","0.0",,"81","65","74",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-30",,,,,"0.00","0.0","0.0",,"81","63","75",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-08-31",,,,,"0.00","0.0","0.0",,"80","63","73",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-01",,,,,"0.00","0.0","0.0",,"78","63","73",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-02",,,,,"0.00","0.0","0.0",,"76","67","72",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-03",,,,,"0.00","0.0","0.0",,"75","66","72",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-04",,,,,"0.00","0.0","0.0",,"72","66","68",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-05",,,,,"0.00","0.0","0.0",,"71","65","67",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-06",,,,,"0.00","0.0","0.0",,"72","65","70",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-07",,,,,"0.00","0.0","0.0",,"75","63","72",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-08",,,,,"0.00","0.0","0.0",,"78","61","71",,,,,,,"    1",,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-09",,,,,"0.00","0.0","0.0",,"86","63","75",,,,,,,"    1",,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-10",,,,,"0.00","0.0","0.0",,"77","64","74",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-11",,,,,"0.00","0.0","0.0",,"77","66","73",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-12",,,,,"0.00","0.0","0.0",,"76","66","72",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-13",,,,,"0.00","0.0","0.0",,"78","62","76",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-14",,,,,"0.00","0.0","0.0",,"86","65","81",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-15",,,,,"0.00","0.0","0.0",,"81","62","75",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-16",,,,,"0.00","0.0","0.0",,"82","62","76",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-17",,,,,"0.00","0.0","0.0",,"80","61","75",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-18",,,,,"0.00","0.0","0.0",,"81","60","73",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-19",,,,,"0.00","0.0","0.0",,"75","58","71",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-20",,,,,"0.00","0.0","0.0",,"77","60","71",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-21",,,,,"0.00","0.0","0.0",,"75","63","72",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-22",,,,,"0.00","0.0","0.0",,"77","61","74",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-23",,,,,"0.00","0.0","0.0",,"76","63","69",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-24",,,,,"0.00","0.0","0.0",,"74","63","67",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-25",,,,,"0.00","0.0","0.0",,"70","61","67",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-26",,,,,"0.00","0.0","0.0",,"74","60","71",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-27",,,,,"0.00","0.0","0.0",,"76","61","72",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-28",,,,,"0.00","0.0","0.0",,"77","62","66",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-29",,,,,"0.00","0.0","0.0",,"75","65","71",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-09-30",,,,,"0.00","0.0","0.0",,"81","59","73",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-01",,,,,"0.00","0.0","0.0",,"87","65","83",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-02",,,,,"0.00","0.0","0.0",,"84","68","68",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-03",,,,,"0.02","0.0","0.0",,"75","66","70",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-04",,,,,"0.02","0.0","0.0",,"73","62","69",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-05",,,,,"0.00","0.0","0.0",,"72","61","67",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-06",,,,,"0.00","0.0","0.0",,"75","61","69",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-07",,,,,"0.00","0.0","0.0",,"73","58","70",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-08",,,,,"0.00","0.0","0.0",,"73","61","69",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-09",,,,,"0.00","0.0","0.0",,"74","63","67",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-10",,,,,"0.00","0.0","0.0",,"70","59","67",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-11",,,,,"0.00","0.0","0.0",,"72","57","68",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-12",,,,,"0.00","0.0","0.0",,"77","60","69",,,,,,,,,"    1",,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-13",,,,,"0.65","0.0","0.0",,"70","61","66",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-14",,,,,"0.00","0.0","0.0",,"70","59","66",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-15",,,,,"0.00","0.0","0.0",,"80","59","79",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-16",,,,,"0.00","0.0","0.0",,"83","59","75",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-17",,,,,"0.00","0.0","0.0",,"82","58","74",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-18",,,,,"0.00","0.0","0.0",,"81","62","78",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-19",,,,,"0.00","0.0","0.0",,"85","67","82",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-20",,,,,"0.00","0.0","0.0",,"88","67","81",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-21",,,,,"0.00","0.0","0.0",,"81","61","68",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-22",,,,,"0.00","0.0","0.0",,"74","61","67",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-23",,,,,"0.00","0.0","0.0",,"69","59","68",,,,,,,"    1",,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-24",,,,,"0.00","0.0","0.0",,"74","59","69",,,,,,,"    1",,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-25",,,,,"0.00","0.0","0.0",,"77","60","68",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-26",,,,,"0.00","0.0","0.0",,"79","61","72",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-27",,,,,"0.00","0.0","0.0",,"81","61","65",,,,,,,"    1",,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-28",,,,,"0.00","0.0","0.0",,"81","56","67",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-29",,,,,"0.00","0.0","0.0",,"70","57","66",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-30",,,,,"0.00","0.0","0.0",,"72","59","66",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-10-31",,,,,"0.00","0.0","0.0",,"77","58","70",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-01",,,,,"0.00","0.0","0.0",,"80","60","73",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-02",,,,,,,,,,,"78",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-03",,,,,"0.00","0.0","0.0",,"84","63","77",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-04",,,,,"0.00","0.0","0.0",,"80","64","72",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-05",,,,,"0.00","0.0","0.0",,"76","59","69",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-06",,,,,"0.00","0.0","0.0",,"75","62","66",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-07",,,,,"0.00","0.0","0.0",,"68","59","63",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-11",,,,,"0.00","0.0","0.0",,"75","54","73",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-12",,,,,"0.00","0.0","0.0",,"75","58","72",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-13",,,,,"0.00","0.0","0.0",,"75","55","71",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-14",,,,,"0.00","0.0","0.0",,"79","60","73",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-15",,,,,"0.00","0.0","0.0",,"78","60","69",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-16",,,,,"0.00","0.0","0.0",,"76","56","66",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-17",,,,,"0.00","0.0","0.0",,"71","55","63",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-18",,,,,"0.00","0.0","0.0",,"73","55","66",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-19",,,,,"0.00","0.0","0.0",,"73","57","68",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-20",,,,,"0.00","0.0","0.0",,"73","55","67",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-23",,,,,,,,,,,"66",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-24",,,,,"0.00","0.0","0.0",,"70","55","66",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-25",,,,,"0.00","0.0","0.0",,"77","55","67",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-26",,,,,"0.00","0.0","0.0",,"78","61","70",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-27",,,,,"0.00","0.0","0.0",,"74","62","67",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-28",,,,,"0.00","0.0","0.0",,"69","55","63",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-29",,,,,"1.45","0.0","0.0",,"64","55","60",,,,,,,,,,,,,,
"USC00049152","34.0697","-118.4427","131.1","2018-11-30",,,,,"0.28","0.0","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-05-04",,,,,"4.00",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-05-20",,,,,"0.77",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-05-21",,,,,"0.71",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-06-17",,,,,"0.37",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-06-18",,,,,"0.09",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-06-19",,,,,"0.14",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-06-20",,,,,"0.15",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-07-05",,,,,"0.76",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-07-06",,,,,"0.39",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-07-09",,,,,"0.67",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-07-10",,,,,"2.26",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-08-11",,,,,"0.30",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-08-12",,,,,"0.31","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-08-13",,,,,"0.43",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-08-20",,,,,"0.20",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-03",,,,,"0.30",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-04",,,,,"0.22",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-05",,,,,"0.66",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-07",,,,,"0.24",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-08",,,,,"1.98",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-10",,,,,"3.87",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-11",,,,,"1.07",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-12",,,,,"0.35",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-13",,,,,"0.52",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-15",,,,,"0.59",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-16",,,,,"0.22",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-20",,,,,"0.10",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-21",,,,,"0.51",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-22",,,,,"0.84",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-23",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-25",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-29",,,,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-09-30",,,,,"0.59",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-01",,,,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-02",,,,,"0.33",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-06",,,,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-07",,,,,"0.14",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-08",,,,,"0.34",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-09",,,,,"1.24",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-10",,,,,"0.24",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-11",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-13",,,,,"0.05",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-14",,,,,"0.18",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-15",,,,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-16",,,,,"2.28",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-17",,,,,"0.25",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-19",,,,,"0.15",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-20",,,,,"0.19",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-21",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-22",,,,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-23",,,,,"0.16",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-24",,,,,"0.12",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-10-25",,,,,"0.58",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-11-01",,,,,"0.15",,,,,,,,,,,,,,,,,,,,
"US1TXTV0233","30.2127","-97.8762","256.6","2018-11-07",,,,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1TXTV0111","30.1953","-97.9022","277.1","2018-01-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTV0111","30.1953","-97.9022","277.1","2018-01-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTV0111","30.1953","-97.9022","277.1","2018-01-11",,,,,"0.03","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTV0111","30.1953","-97.9022","277.1","2018-01-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTV0111","30.1953","-97.9022","277.1","2018-01-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
